Att,date,Value
DesYaw,7.7916736333,0.00
DesYaw,7.7933349000,0.00
DesYaw,7.7950031500,0.00
DesYaw,7.7966651000,0.00
DesYaw,7.7983357167,0.00
DesYaw,7.8000029500,0.00
DesYaw,7.8016685833,0.00
DesYaw,7.8033479500,0.00
DesYaw,7.8050024667,0.00
DesYaw,7.8066854833,0.00
DesYaw,7.8083374500,0.00
DesYaw,7.8099965000,0.00
DesYaw,7.8116649500,0.00
DesYaw,7.8133384833,0.00
DesYaw,7.8149979500,0.00
DesYaw,7.8166768167,0.00
DesYaw,7.8183331833,0.00
DesYaw,7.8200062333,0.00
DesYaw,7.8216720333,0.00
DesYaw,7.8233598667,0.00
DesYaw,7.8250082167,0.00
DesYaw,7.8266779500,0.00
DesYaw,7.8283416333,0.00
DesYaw,7.8300087500,0.00
DesYaw,7.8316720000,0.00
DesYaw,7.8333409667,0.00
DesYaw,7.8349988833,0.00
DesYaw,7.8366713500,0.00
DesYaw,7.8383303833,0.00
DesYaw,7.8400160500,0.00
DesYaw,7.8416718667,0.00
DesYaw,7.8433493833,0.00
DesYaw,7.8450015667,0.00
DesYaw,7.8466716667,0.00
DesYaw,7.8483379833,0.00
DesYaw,7.8500053333,0.00
DesYaw,7.8516717667,0.00
DesYaw,7.8533397833,0.00
DesYaw,7.8550095167,0.00
DesYaw,7.8566817500,0.00
DesYaw,7.8583303833,0.00
DesYaw,7.8600051833,0.00
DesYaw,7.8616646667,0.00
DesYaw,7.8633520333,0.00
DesYaw,7.8650064167,0.00
DesYaw,7.8666776167,0.00
DesYaw,7.8683400167,0.00
DesYaw,7.8700066500,0.00
DesYaw,7.8716698500,0.00
DesYaw,7.8733494333,0.00
DesYaw,7.8750013667,0.00
DesYaw,7.8766729333,0.00
DesYaw,7.8783372500,0.00
DesYaw,7.8800055833,0.00
DesYaw,7.8816635333,0.00
DesYaw,7.8833401167,0.00
DesYaw,7.8850017500,0.00
DesYaw,7.8866702000,0.00
DesYaw,7.8883560500,0.00
DesYaw,7.8900156667,0.00
DesYaw,7.8916639667,0.00
DesYaw,7.8933332667,0.00
DesYaw,7.8949976500,0.00
DesYaw,7.8966720167,0.00
DesYaw,7.8983331833,0.00
DesYaw,7.8999996500,0.00
DesYaw,7.9016686000,0.00
DesYaw,7.9033450500,0.00
DesYaw,7.9050050500,0.00
DesYaw,7.9066853667,0.00
DesYaw,7.9083386833,0.00
DesYaw,7.9099982667,0.00
DesYaw,7.9116647667,0.00
DesYaw,7.9133374333,0.00
DesYaw,7.9150036500,0.00
DesYaw,7.9166664000,0.00
DesYaw,7.9183321000,0.00
DesYaw,7.9200022167,0.00
DesYaw,7.9216642500,0.00
DesYaw,7.9233547333,0.00
DesYaw,7.9250042333,0.00
DesYaw,7.9266752000,0.00
DesYaw,7.9283376000,0.00
DesYaw,7.9299991667,0.00
DesYaw,7.9316670500,0.00
DesYaw,7.9333373000,0.00
DesYaw,7.9350020833,0.00
DesYaw,7.9366701167,0.00
DesYaw,7.9383378667,0.00
DesYaw,7.9400117833,0.00
DesYaw,7.9416727000,0.00
DesYaw,7.9433385833,0.00
DesYaw,7.9450072833,0.00
DesYaw,7.9466643667,0.00
DesYaw,7.9483450167,0.00
DesYaw,7.9499974167,0.00
DesYaw,7.9516766667,0.00
DesYaw,7.9533316333,0.00
DesYaw,7.9550048500,0.00
DesYaw,7.9566747833,0.00
DesYaw,7.9583445500,0.00
DesYaw,7.9600076667,0.00
DesYaw,7.9616706167,0.00
DesYaw,7.9633463167,0.00
DesYaw,7.9650176833,0.00
DesYaw,7.9666698500,0.00
DesYaw,7.9683443667,0.00
DesYaw,7.9700044333,0.00
DesYaw,7.9716690833,0.00
DesYaw,7.9733464667,0.00
DesYaw,7.9750065333,0.00
DesYaw,7.9766697167,0.00
DesYaw,7.9783354000,0.00
DesYaw,7.9799957833,0.00
DesYaw,7.9816667000,0.00
DesYaw,7.9833445667,0.00
DesYaw,7.9850031500,0.00
DesYaw,7.9866636500,0.00
DesYaw,7.9883380333,0.00
DesYaw,7.9900053667,0.00
DesYaw,7.9916701500,0.00
DesYaw,7.9933402000,0.00
DesYaw,7.9949985833,0.00
DesYaw,7.9966699833,0.00
DesYaw,7.9983389000,0.00
DesYaw,8.0000015833,0.00
DesYaw,8.0016666167,0.00
DesYaw,8.0033376333,0.00
DesYaw,8.0050047000,0.00
DesYaw,8.0066769667,0.00
DesYaw,8.0083385833,0.00
DesYaw,8.0100038667,0.00
DesYaw,8.0116705500,0.00
DesYaw,8.0133300667,0.00
DesYaw,8.0150020167,0.00
DesYaw,8.0166694500,0.00
DesYaw,8.0183296000,0.00
DesYaw,8.0200049667,0.00
DesYaw,8.0216704333,0.00
DesYaw,8.0233607833,0.00
DesYaw,8.0250044667,0.00
DesYaw,8.0266760000,0.00
DesYaw,8.0283373833,0.00
DesYaw,8.0300034667,0.00
DesYaw,8.0316671167,0.00
DesYaw,8.0333396500,0.00
DesYaw,8.0349983833,0.00
DesYaw,8.0366724667,0.00
DesYaw,8.0383312333,0.00
DesYaw,8.0400187333,0.00
DesYaw,8.0416642500,0.00
DesYaw,8.0433473500,0.00
DesYaw,8.0450019833,0.00
DesYaw,8.0466735000,0.00
DesYaw,8.0483381833,0.00
DesYaw,8.0500062167,0.00
DesYaw,8.0516714833,0.00
DesYaw,8.0533424500,0.00
DesYaw,8.0549969167,0.00
DesYaw,8.0566760833,0.00
DesYaw,8.0583361333,0.00
DesYaw,8.0600053000,0.00
DesYaw,8.0616906500,0.00
DesYaw,8.0633536167,0.00
DesYaw,8.0650105000,0.00
DesYaw,8.0666745500,0.00
DesYaw,8.0683365000,0.00
DesYaw,8.0700032833,0.00
DesYaw,8.0716655833,0.00
DesYaw,8.0733413167,0.00
DesYaw,8.0750039667,0.00
DesYaw,8.0766640333,0.00
DesYaw,8.0783350000,0.00
DesYaw,8.0800041000,0.00
DesYaw,8.0816710500,0.00
DesYaw,8.0833436167,0.00
DesYaw,8.0850051167,0.00
DesYaw,8.0866726000,0.00
DesYaw,8.0883379667,0.00
DesYaw,8.0900063167,0.00
DesYaw,8.0916636667,0.00
DesYaw,8.0933363333,0.00
DesYaw,8.0949984333,0.00
DesYaw,8.0966695667,0.00
DesYaw,8.0983425833,0.00
DesYaw,8.1000047500,0.00
DesYaw,8.1016663500,0.00
DesYaw,8.1033437500,0.00
DesYaw,8.1049985167,0.00
DesYaw,8.1066755333,0.00
DesYaw,8.1083395667,0.00
DesYaw,8.1099969500,0.00
DesYaw,8.1116686500,0.00
DesYaw,8.1133371833,0.00
DesYaw,8.1150057333,0.00
DesYaw,8.1166707167,0.00
DesYaw,8.1183392000,0.00
DesYaw,8.1200000833,0.00
DesYaw,8.1216732667,0.00
DesYaw,8.1233498833,0.00
DesYaw,8.1250109500,0.00
DesYaw,8.1266632333,0.00
DesYaw,8.1283399833,0.00
DesYaw,8.1299986000,0.00
DesYaw,8.1316728833,0.00
DesYaw,8.1333375333,0.00
DesYaw,8.1350082833,0.00
DesYaw,8.1366664667,0.00
DesYaw,8.1383375500,0.00
DesYaw,8.1400084333,0.00
DesYaw,8.1416711500,0.00
DesYaw,8.1433403167,0.00
DesYaw,8.1450094500,0.00
DesYaw,8.1466652167,0.00
DesYaw,8.1483411833,0.00
DesYaw,8.1500016167,0.00
DesYaw,8.1516763333,0.00
DesYaw,8.1533313500,0.00
DesYaw,8.1550060333,0.00
DesYaw,8.1566731667,0.00
DesYaw,8.1583417833,0.00
DesYaw,8.1600000500,0.00
DesYaw,8.1616754500,0.00
DesYaw,8.1633415500,0.00
DesYaw,8.1650134500,0.00
DesYaw,8.1666697167,0.00
DesYaw,8.1683410500,0.00
DesYaw,8.1699971500,0.00
DesYaw,8.1716660500,0.00
DesYaw,8.1733434500,0.00
DesYaw,8.1750017000,0.00
DesYaw,8.1766705167,0.00
DesYaw,8.1783346833,0.00
DesYaw,8.1799982167,0.00
DesYaw,8.1816708167,0.00
DesYaw,8.1833435000,0.00
DesYaw,8.1850045833,0.00
DesYaw,8.1866705167,0.00
DesYaw,8.1883374000,0.00
DesYaw,8.1900130000,0.00
DesYaw,8.1916629000,0.00
DesYaw,8.1933380167,0.00
DesYaw,8.1949967000,0.00
DesYaw,8.1966648667,0.00
DesYaw,8.1983314000,0.00
DesYaw,8.2000023167,0.00
DesYaw,8.2016702167,0.00
DesYaw,8.2033490833,0.00
DesYaw,8.2050071833,0.00
DesYaw,8.2066852000,0.00
DesYaw,8.2083395167,0.00
DesYaw,8.2100046500,0.00
DesYaw,8.2116637333,0.00
DesYaw,8.2133419667,0.00
DesYaw,8.2149967500,0.00
DesYaw,8.2166728333,0.00
DesYaw,8.2183359833,0.00
DesYaw,8.2200058000,0.00
DesYaw,8.2216697833,0.00
DesYaw,8.2233574667,0.00
DesYaw,8.2250023167,0.00
DesYaw,8.2266718333,0.00
DesYaw,8.2283386500,0.00
DesYaw,8.2300093333,0.00
DesYaw,8.2316650333,0.00
DesYaw,8.2333400667,0.00
DesYaw,8.2350237000,0.00
DesYaw,8.2366691333,0.00
DesYaw,8.2383309333,0.00
DesYaw,8.2400116667,0.00
DesYaw,8.2416700000,0.00
DesYaw,8.2433443000,0.00
DesYaw,8.2450049000,0.00
DesYaw,8.2466645667,0.00
DesYaw,8.2483419000,0.00
DesYaw,8.2500012167,0.00
DesYaw,8.2516698333,0.00
DesYaw,8.2533358833,0.00
DesYaw,8.2550019500,0.00
DesYaw,8.2566775167,0.00
DesYaw,8.2583387000,0.00
DesYaw,8.2599979667,0.00
DesYaw,8.2616696000,0.00
DesYaw,8.2633410000,0.00
DesYaw,8.2650080500,0.00
DesYaw,8.2666693000,0.00
DesYaw,8.2683433333,0.00
DesYaw,8.2700064000,0.00
DesYaw,8.2716720000,0.00
DesYaw,8.2733447667,0.00
DesYaw,8.2750031667,0.00
DesYaw,8.2766632333,0.00
DesYaw,8.2783433000,0.00
DesYaw,8.2800031500,0.00
DesYaw,8.2816775833,0.00
DesYaw,8.2833439500,0.00
DesYaw,8.2850098167,0.00
DesYaw,8.2866668000,0.00
DesYaw,8.2883405000,0.00
DesYaw,8.2900099500,0.00
DesYaw,8.2916690333,0.00
DesYaw,8.2933363333,0.00
DesYaw,8.2950029500,0.00
DesYaw,8.2966708833,0.00
DesYaw,8.2983313167,0.00
DesYaw,8.2999971833,0.00
DesYaw,8.3016648667,0.00
DesYaw,8.3033408000,0.00
DesYaw,8.3050098667,0.00
DesYaw,8.3066846833,0.00
DesYaw,8.3083378333,0.00
DesYaw,8.3100021333,0.00
DesYaw,8.3116691167,0.00
DesYaw,8.3133403000,0.00
DesYaw,8.3150038833,0.00
DesYaw,8.3166722500,0.00
DesYaw,8.3183309000,0.00
DesYaw,8.3200013500,0.00
DesYaw,8.3216638000,0.00
DesYaw,8.3233546333,0.00
DesYaw,8.3250081667,0.00
DesYaw,8.3266703667,0.00
DesYaw,8.3283355667,0.00
DesYaw,8.3299979833,0.00
DesYaw,8.3316682000,0.00
DesYaw,8.3333396667,0.00
DesYaw,8.3350043500,0.00
DesYaw,8.3366687333,0.00
DesYaw,8.3383337500,0.00
DesYaw,8.3400164167,0.00
DesYaw,8.3416695833,0.00
DesYaw,8.3433473833,0.00
DesYaw,8.3450091500,0.00
DesYaw,8.3466719000,0.00
DesYaw,8.3483362667,0.00
DesYaw,8.3500029000,0.00
DesYaw,8.3516682833,0.00
DesYaw,8.3533435833,0.00
DesYaw,8.3550022167,0.00
DesYaw,8.3566822333,0.00
DesYaw,8.3583370000,0.00
DesYaw,8.3600073833,0.00
DesYaw,8.3616710833,0.00
DesYaw,8.3633506833,0.00
DesYaw,8.3650072667,0.00
DesYaw,8.3666738833,0.00
DesYaw,8.3683365500,0.00
DesYaw,8.3700045167,0.00
DesYaw,8.3716636500,0.00
DesYaw,8.3733516333,0.00
DesYaw,8.3750058000,0.00
DesYaw,8.3766713500,0.00
DesYaw,8.3783336333,0.00
DesYaw,8.3800054000,0.00
DesYaw,8.3816650167,0.00
DesYaw,8.3833486167,0.00
DesYaw,8.3850044833,0.00
DesYaw,8.3866756000,0.00
DesYaw,8.3883363167,0.00
DesYaw,8.3900074000,0.00
DesYaw,8.3916703833,0.00
DesYaw,8.3933369667,0.00
DesYaw,8.3949970667,0.00
DesYaw,8.3966728333,0.00
DesYaw,8.3983377333,0.00
DesYaw,8.4000072500,0.00
DesYaw,8.4016707500,0.00
DesYaw,8.4033484500,0.00
DesYaw,8.4050133333,0.00
DesYaw,8.4066719667,0.00
DesYaw,8.4083561167,0.00
DesYaw,8.4100061833,0.00
DesYaw,8.4116703000,0.00
DesYaw,8.4133421333,0.00
DesYaw,8.4150040333,0.00
DesYaw,8.4166736000,0.00
DesYaw,8.4183362167,0.00
DesYaw,8.4200033833,0.00
DesYaw,8.4216647333,0.00
DesYaw,8.4233506833,0.00
DesYaw,8.4250036000,0.00
DesYaw,8.4266715833,0.00
DesYaw,8.4283364833,0.00
DesYaw,8.4300044667,0.00
DesYaw,8.4316639667,0.00
DesYaw,8.4333369667,0.00
DesYaw,8.4350030333,0.00
DesYaw,8.4366712833,0.00
DesYaw,8.4383318667,0.00
DesYaw,8.4400014500,0.00
DesYaw,8.4416702833,0.00
DesYaw,8.4433470500,0.00
DesYaw,8.4450021500,0.00
DesYaw,8.4466663667,0.00
DesYaw,8.4483375333,0.00
DesYaw,8.4499997167,0.00
DesYaw,8.4516725333,0.00
DesYaw,8.4533336000,0.00
DesYaw,8.4550021833,0.00
DesYaw,8.4566690333,0.00
DesYaw,8.4583376167,0.00
DesYaw,8.4599969500,0.00
DesYaw,8.4616637833,0.00
DesYaw,8.4633481667,0.00
DesYaw,8.4650049667,0.00
DesYaw,8.4666699333,0.00
DesYaw,8.4683432000,0.00
DesYaw,8.4700043000,0.00
DesYaw,8.4716635833,0.00
DesYaw,8.4733318667,0.00
DesYaw,8.4749979833,0.00
DesYaw,8.4766661833,0.00
DesYaw,8.4783390833,0.00
DesYaw,8.4799982667,0.00
DesYaw,8.4816715000,0.00
DesYaw,8.4833386000,0.00
DesYaw,8.4850153333,0.00
DesYaw,8.4866650333,0.00
DesYaw,8.4883460000,0.00
DesYaw,8.4900032167,0.00
DesYaw,8.4916750833,0.00
DesYaw,8.4933412500,0.00
DesYaw,8.4950002500,0.00
DesYaw,8.4966677500,0.00
DesYaw,8.4983380167,0.00
DesYaw,8.5000044667,0.00
DesYaw,8.5016686333,0.00
DesYaw,8.5033378000,0.00
DesYaw,8.5050069333,0.00
DesYaw,8.5066718167,0.00
DesYaw,8.5083396500,0.00
DesYaw,8.5100043000,0.00
DesYaw,8.5116632667,0.00
DesYaw,8.5133400667,0.00
DesYaw,8.5150019333,0.00
DesYaw,8.5166692833,0.00
DesYaw,8.5183311167,0.00
DesYaw,8.5199985167,0.00
DesYaw,8.5216705333,0.00
DesYaw,8.5233426000,0.00
DesYaw,8.5250026667,0.00
DesYaw,8.5266708000,0.00
DesYaw,8.5283381833,0.00
DesYaw,8.5300032667,0.00
DesYaw,8.5316689333,0.00
DesYaw,8.5333413167,0.00
DesYaw,8.5350031333,0.00
DesYaw,8.5366638167,0.00
DesYaw,8.5383299833,0.00
DesYaw,8.5399979667,0.00
DesYaw,8.5416703833,0.00
DesYaw,8.5433393000,0.00
DesYaw,8.5450154333,0.00
DesYaw,8.5466641167,0.00
DesYaw,8.5483408000,0.00
DesYaw,8.5500056167,0.00
DesYaw,8.5516700500,0.00
DesYaw,8.5533432000,0.00
DesYaw,8.5549975667,0.00
DesYaw,8.5566731667,0.00
DesYaw,8.5583311333,0.00
DesYaw,8.5600090833,0.00
DesYaw,8.5616625667,0.00
DesYaw,8.5633516500,0.00
DesYaw,8.5650043667,0.00
DesYaw,8.5666714333,0.00
DesYaw,8.5683374667,0.00
DesYaw,8.5700079167,0.00
DesYaw,8.5716706667,0.00
DesYaw,8.5733399333,0.00
DesYaw,8.5750038500,0.00
DesYaw,8.5766695167,0.00
DesYaw,8.5783376500,0.00
DesYaw,8.5800056000,0.00
DesYaw,8.5816896500,0.00
DesYaw,8.5833448167,0.00
DesYaw,8.5850038833,0.00
DesYaw,8.5866649500,0.00
DesYaw,8.5883412833,0.00
DesYaw,8.5900071167,0.00
DesYaw,8.5916646833,0.00
DesYaw,8.5933321500,0.00
DesYaw,8.5949968833,0.00
DesYaw,8.5966633333,0.00
DesYaw,8.5983367833,0.00
DesYaw,8.5999978333,0.00
DesYaw,8.6016662833,0.00
DesYaw,8.6033380833,0.00
DesYaw,8.6050085000,0.00
DesYaw,8.6066715500,0.00
DesYaw,8.6083401500,0.00
DesYaw,8.6100019833,0.00
DesYaw,8.6116690500,0.00
DesYaw,8.6133305333,0.00
DesYaw,8.6150016167,0.00
DesYaw,8.6166690500,0.00
DesYaw,8.6183379833,0.00
DesYaw,8.6200029000,0.00
DesYaw,8.6216640333,0.00
DesYaw,8.6233385167,0.00
DesYaw,8.6250092500,0.00
DesYaw,8.6266683500,0.00
DesYaw,8.6283405333,0.00
DesYaw,8.6299985833,0.00
DesYaw,8.6316740667,0.00
DesYaw,8.6333387167,0.00
DesYaw,8.6350047333,0.00
DesYaw,8.6366632000,0.00
DesYaw,8.6383393000,0.00
DesYaw,8.6399978833,0.00
DesYaw,8.6416754500,0.00
DesYaw,8.6433408167,0.00
DesYaw,8.6450119500,0.00
DesYaw,8.6466698000,0.00
DesYaw,8.6483491167,0.00
DesYaw,8.6499980833,0.00
DesYaw,8.6516803667,0.00
DesYaw,8.6533351333,0.00
DesYaw,8.6550069667,0.00
DesYaw,8.6566709333,0.00
DesYaw,8.6583298000,0.00
DesYaw,8.6599969833,0.00
DesYaw,8.6616686167,0.00
DesYaw,8.6633411167,0.00
DesYaw,8.6650022500,0.00
DesYaw,8.6666704667,0.00
DesYaw,8.6683465167,0.00
DesYaw,8.6699977000,0.00
DesYaw,8.6716646500,0.00
DesYaw,8.6733404000,0.00
DesYaw,8.6750025500,0.00
DesYaw,8.6766691333,0.00
DesYaw,8.6783332500,0.00
DesYaw,8.6800000667,0.00
DesYaw,8.6816636167,0.00
DesYaw,8.6833384167,0.00
DesYaw,8.6850068000,0.00
DesYaw,8.6866734000,0.00
DesYaw,8.6883494167,0.00
DesYaw,8.6900026667,0.00
DesYaw,8.6916643500,0.00
DesYaw,8.6933312667,0.00
DesYaw,8.6950049667,0.00
DesYaw,8.6966710000,0.00
DesYaw,8.6983307833,0.00
DesYaw,8.6999968833,0.00
DesYaw,8.7016663500,0.00
DesYaw,8.7033396500,0.00
DesYaw,8.7050023333,0.00
DesYaw,8.7066742833,0.00
DesYaw,8.7083351500,0.00
DesYaw,8.7099996000,0.00
DesYaw,8.7116685167,0.00
DesYaw,8.7133364833,0.00
DesYaw,8.7150042167,0.00
DesYaw,8.7166707167,0.00
DesYaw,8.7183366833,0.00
DesYaw,8.7200053833,0.00
DesYaw,8.7216707500,0.00
DesYaw,8.7233444333,0.00
DesYaw,8.7250065667,0.00
DesYaw,8.7266758000,0.00
DesYaw,8.7283359333,0.00
DesYaw,8.7300029167,0.00
DesYaw,8.7316645000,0.00
DesYaw,8.7333390167,0.00
DesYaw,8.7350026333,0.00
DesYaw,8.7366751833,0.00
DesYaw,8.7383376000,0.00
DesYaw,8.7400049833,0.00
DesYaw,8.7416640000,0.00
DesYaw,8.7433487000,0.00
DesYaw,8.7450073333,0.00
DesYaw,8.7466743000,0.00
DesYaw,8.7483382667,0.00
DesYaw,8.7500101500,0.00
DesYaw,8.7516624333,0.00
DesYaw,8.7533398000,0.00
DesYaw,8.7550200833,0.00
DesYaw,8.7566752500,0.00
DesYaw,8.7583358333,0.00
DesYaw,8.7600083667,0.00
DesYaw,8.7616652667,0.00
DesYaw,8.7633519167,0.00
DesYaw,8.7650018000,0.00
DesYaw,8.7666722167,0.00
DesYaw,8.7683375000,0.00
DesYaw,8.7700030500,0.00
DesYaw,8.7716645833,0.00
DesYaw,8.7733384667,0.00
DesYaw,8.7750017833,0.00
DesYaw,8.7766637667,0.00
DesYaw,8.7783305667,0.00
DesYaw,8.7800039333,0.00
DesYaw,8.7816712333,0.00
DesYaw,8.7833409833,0.00
DesYaw,8.7850044167,0.00
DesYaw,8.7866670167,0.00
DesYaw,8.7883369833,0.00
DesYaw,8.7900031333,0.00
DesYaw,8.7916709667,0.00
DesYaw,8.7933333833,0.00
DesYaw,8.7949977000,0.00
DesYaw,8.7966695667,0.00
DesYaw,8.7983367167,0.00
DesYaw,8.8000024833,0.00
DesYaw,8.8016701000,0.00
DesYaw,8.8033363500,0.00
DesYaw,8.8050179833,0.00
DesYaw,8.8066703833,0.00
DesYaw,8.8083440500,0.00
DesYaw,8.8099982833,0.00
DesYaw,8.8116697833,0.00
DesYaw,8.8133313167,0.00
DesYaw,8.8150061167,0.00
DesYaw,8.8166632500,0.00
DesYaw,8.8183433833,0.00
DesYaw,8.8200028833,0.00
DesYaw,8.8216754667,0.00
DesYaw,8.8233373667,0.00
DesYaw,8.8250097667,0.00
DesYaw,8.8266643333,0.00
DesYaw,8.8283426833,0.00
DesYaw,8.8300015500,0.00
DesYaw,8.8316699500,0.00
DesYaw,8.8333312667,0.00
DesYaw,8.8350056833,0.00
DesYaw,8.8366658000,0.00
DesYaw,8.8383373667,0.00
DesYaw,8.8399993333,0.00
DesYaw,8.8416750500,0.00
DesYaw,8.8433413667,0.00
DesYaw,8.8450103000,0.00
DesYaw,8.8466700000,0.00
DesYaw,8.8483401333,0.00
DesYaw,8.8500044333,0.00
DesYaw,8.8516638333,0.00
DesYaw,8.8533311167,0.00
DesYaw,8.8549981667,0.00
DesYaw,8.8566640667,0.00
DesYaw,8.8583334333,0.00
DesYaw,8.8600035833,0.00
DesYaw,8.8616636500,0.00
DesYaw,8.8633379167,0.00
DesYaw,8.8650079167,0.00
DesYaw,8.8666703833,0.00
DesYaw,8.8683420333,0.00
DesYaw,8.8699956667,0.00
DesYaw,8.8716697167,0.00
DesYaw,8.8733360833,0.00
DesYaw,8.8750026833,0.00
DesYaw,8.8766631833,0.00
DesYaw,8.8783386500,0.00
DesYaw,8.8799978500,0.00
DesYaw,8.8816631167,0.00
DesYaw,8.8833423167,0.00
DesYaw,8.8850030000,0.00
DesYaw,8.8866714667,0.00
DesYaw,8.8883408167,0.00
DesYaw,8.8900077167,0.00
DesYaw,8.8916636333,0.00
DesYaw,8.8933371500,0.00
DesYaw,8.8950026833,0.00
DesYaw,8.8966718167,0.00
DesYaw,8.8983312167,0.00
DesYaw,8.9000095833,0.00
DesYaw,8.9016694500,0.00
DesYaw,8.9033488500,0.00
DesYaw,8.9050006500,0.00
DesYaw,8.9066752167,0.00
DesYaw,8.9083366167,0.00
DesYaw,8.9100071333,0.00
DesYaw,8.9116710667,0.00
DesYaw,8.9133445500,0.00
DesYaw,8.9149962000,0.00
DesYaw,8.9166717333,0.00
DesYaw,8.9183297833,0.00
DesYaw,8.9200043500,0.00
DesYaw,8.9216630333,0.00
DesYaw,8.9233445000,0.00
DesYaw,8.9250086000,0.00
DesYaw,8.9266760667,0.00
DesYaw,8.9283496167,0.00
DesYaw,8.9300080167,0.00
DesYaw,8.9316629333,0.00
DesYaw,8.9333403500,0.00
DesYaw,8.9349985000,0.00
DesYaw,8.9366741833,0.00
DesYaw,8.9383410333,0.00
DesYaw,8.9400033000,0.00
DesYaw,8.9416667500,0.00
DesYaw,8.9433371500,0.00
DesYaw,8.9450036667,0.00
DesYaw,8.9466684500,0.00
DesYaw,8.9483381333,0.00
DesYaw,8.9500022333,0.00
DesYaw,8.9516643500,0.00
DesYaw,8.9533319000,0.00
DesYaw,8.9550017667,0.00
DesYaw,8.9566680500,0.00
DesYaw,8.9583361167,0.00
DesYaw,8.9600035333,0.00
DesYaw,8.9616725500,0.00
DesYaw,8.9633426333,0.00
DesYaw,8.9650119667,0.00
DesYaw,8.9666638000,0.00
DesYaw,8.9683383833,0.00
DesYaw,8.9699978167,0.00
DesYaw,8.9716710000,0.00
DesYaw,8.9733354833,0.00
DesYaw,8.9749969667,0.00
DesYaw,8.9766649500,0.00
DesYaw,8.9783365500,0.00
DesYaw,8.9799975167,0.00
DesYaw,8.9816641833,0.00
DesYaw,8.9833372167,0.00
DesYaw,8.9850031167,0.00
DesYaw,8.9866648833,0.00
DesYaw,8.9883437167,0.00
DesYaw,8.9900057000,0.00
DesYaw,8.9916650167,0.00
DesYaw,8.9933302333,0.00
DesYaw,8.9949983000,0.00
DesYaw,8.9966694833,0.00
DesYaw,8.9983355833,0.00
DesYaw,8.9999959667,0.00
DesYaw,9.0016706500,0.00
DesYaw,9.0033377000,0.00
DesYaw,9.0050052500,0.00
DesYaw,9.0066724833,0.00
DesYaw,9.0083389333,0.00
DesYaw,9.0099978500,0.00
DesYaw,9.0116644333,0.00
DesYaw,9.0133364500,0.00
DesYaw,9.0149977833,0.00
DesYaw,9.0166698333,0.00
DesYaw,9.0183418500,0.00
DesYaw,9.0200025500,0.00
DesYaw,9.0216724000,0.00
DesYaw,9.0233410667,0.00
DesYaw,9.0250135500,0.00
DesYaw,9.0266640333,0.00
DesYaw,9.0283425500,0.00
DesYaw,9.0300030333,0.00
DesYaw,9.0316740833,0.00
DesYaw,9.0333397000,0.00
DesYaw,9.0350073833,0.00
DesYaw,9.0366641333,0.00
DesYaw,9.0383382833,0.00
DesYaw,9.0400019500,0.00
DesYaw,9.0416716667,0.00
DesYaw,9.0433417167,0.00
DesYaw,9.0450100833,0.00
DesYaw,9.0466674667,0.00
DesYaw,9.0483466667,0.00
DesYaw,9.0500040833,0.00
DesYaw,9.0516694833,0.00
DesYaw,9.0533360000,0.00
DesYaw,9.0549967500,0.00
DesYaw,9.0566699167,0.00
DesYaw,9.0583402667,0.00
DesYaw,9.0599974000,0.00
DesYaw,9.0616621667,0.00
DesYaw,9.0633425333,0.00
DesYaw,9.0650061000,0.00
DesYaw,9.0666712000,0.00
DesYaw,9.0683379000,0.00
DesYaw,9.0699977000,0.00
DesYaw,9.0716699833,0.00
DesYaw,9.0733372167,0.00
DesYaw,9.0749975333,0.00
DesYaw,9.0766684833,0.00
DesYaw,9.0783311500,0.00
DesYaw,9.0799981500,0.00
DesYaw,9.0816664500,0.00
DesYaw,9.0833400167,0.00
DesYaw,9.0850082167,0.00
DesYaw,9.0866694667,0.00
DesYaw,9.0883367500,0.00
DesYaw,9.0899986500,0.00
DesYaw,9.0916715500,0.00
DesYaw,9.0933318333,0.00
DesYaw,9.0949966333,0.00
DesYaw,9.0966647333,0.00
DesYaw,9.0983367000,0.00
DesYaw,9.0999972333,0.00
DesYaw,9.1016837000,0.00
DesYaw,9.1033405000,0.00
DesYaw,9.1050020667,0.00
DesYaw,9.1066642667,0.00
DesYaw,9.1083411667,0.00
DesYaw,9.1100043833,0.00
DesYaw,9.1116701500,0.00
DesYaw,9.1133361833,0.00
DesYaw,9.1149964833,0.00
DesYaw,9.1166666000,0.00
DesYaw,9.1183313500,0.00
DesYaw,9.1200039333,0.00
DesYaw,9.1216635667,0.00
DesYaw,9.1233443333,0.00
DesYaw,9.1250077833,0.00
DesYaw,9.1266762667,0.00
DesYaw,9.1283433000,0.00
DesYaw,9.1300034000,0.00
DesYaw,9.1316710667,0.00
DesYaw,9.1333452167,0.00
DesYaw,9.1349967833,0.00
DesYaw,9.1366753667,0.00
DesYaw,9.1383350000,0.00
DesYaw,9.1400097833,0.00
DesYaw,9.1416678833,0.00
DesYaw,9.1433543167,0.00
DesYaw,9.1450042000,0.00
DesYaw,9.1466757167,0.00
DesYaw,9.1483394667,0.00
DesYaw,9.1500091333,0.00
DesYaw,9.1516691167,0.00
DesYaw,9.1533382000,0.00
DesYaw,9.1550012833,0.00
DesYaw,9.1566801500,0.00
DesYaw,9.1583379667,0.00
DesYaw,9.1600045500,0.00
DesYaw,9.1616635833,0.00
